id|name|thumb_image|main_image|is_performer
765760|Jules Colomby|||0
323587|Ira Sullivan|https://i.discogs.com/p5kgfeeFgdPRGGSeAgdzyPFCp7rTSc7HyQBrjwe8beQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyMzU4/Ny0xMTMzODk5Nzk5/LmpwZWc.jpeg|https://i.discogs.com/1X5lH0fyoZQrubV3jNMk5qsYmZi1mi-MawHFz3Df_xI/rs:fit/g:sm/q:90/h:419/w:270/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyMzU4/Ny0xMTMzODk5Nzk5/LmpwZWc.jpeg|1
312519|Red Rodney|https://i.discogs.com/ikj_NEh-jPTtpDsguXwzW1F0-CF5Lj_z6N8lMKPjhvk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMxMjUx/OS0xMzU5OTEwNzUw/LTQ5NTAuanBlZw.jpeg|https://i.discogs.com/IER6MaVpq8x7MenaPj_goUBjisdAHFETFuB1DlkwN6k/rs:fit/g:sm/q:90/h:323/w:240/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMxMjUx/OS0xMzU5OTEwNzUw/LTQ5NTAuanBlZw.jpeg|1
327033|Cecil Payne|https://i.discogs.com/3vnlcwUrPMyvqtu1Xa2lPvlSOIsOeWgUaV_cI1tE5Bo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyNzAz/My0xMTk1NzQzNjU4/LmpwZWc.jpeg|https://i.discogs.com/v81Xu_i2HmYDaRiABZmFCzv-F7HFoY18yQ3Im-0Hb7A/rs:fit/g:sm/q:90/h:216/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMyNzAz/My0xMTk1NzQzNjU4/LmpwZWc.jpeg|1
372755|Leo Parker|https://i.discogs.com/fAFj730Inrg8jnk0m9vhp8pkpTNEDP9Sf1Ie36f414k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mjc1/NS0xMzUyMTQ3NDkx/LTk5OTEuanBlZw.jpeg|https://i.discogs.com/w-RlTJr9LxvFPzciyaWjnN10yaM8QYHR5A0NHXul6hg/rs:fit/g:sm/q:90/h:209/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mjc1/NS0xMzUyMTQ3NDkx/LTk5OTEuanBlZw.jpeg|1
332585|Al Lucas|||1
251776|Gene Ramey|https://i.discogs.com/JBcznWVRJ4LCUxdykDEFemNgMxs4q42egrRhJmf1zWE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTc3/Ni0xNTk0ODgzNTQz/LTI1MDQucG5n.jpeg|https://i.discogs.com/9riKaUTly_LJ_Rf6LjLRHub3ZCJxlQLSKv-0FkjBgrw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTc3/Ni0xNTk0ODgzNTQz/LTI1MDQucG5n.jpeg|1
263795|Leonard Gaskin|https://i.discogs.com/2l_2Ck-vsZRGX1sy10PlAqcF0OvfwRra9bdVfImSS8Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2Mzc5/NS0xMTA3Nzc4NTg4/LmpwZw.jpeg|https://i.discogs.com/1zoLIx9bsN87v5IPxUgVMI-VGo-BDrPqMl0zCnRmo-4/rs:fit/g:sm/q:90/h:137/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2Mzc5/NS0xMTA3Nzc4NTg4/LmpwZw.jpeg|1
267675|John Lewis (2)|https://i.discogs.com/rbohi7J_YvKzUcN7yDlvmEEDAVQYPuwL___iyTOY_xY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NzY3/NS0xMTkxNzM1OTQz/LmpwZWc.jpeg|https://i.discogs.com/RB89WWt4EqTjfLh1U_YubiDjASI57yCEji_sXiVec1k/rs:fit/g:sm/q:90/h:364/w:429/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NzY3/NS0xMTkxNzM1OTQz/LmpwZWc.jpeg|1
145264|Sonny Rollins|https://i.discogs.com/vpO7vUauKKQ6X9gPtptwYZ5pUrkdML7wGT2LqFDfyiw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE0NTI2/NC0xNTEzMjk2MDgz/LTkxNTQuanBlZw.jpeg|https://i.discogs.com/tcmbd_lgGz3ccI0hTrFBQJPPulECCfvggv0dODu6aUw/rs:fit/g:sm/q:90/h:360/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE0NTI2/NC0xNTEzMjk2MDgz/LTkxNTQuanBlZw.jpeg|1
888685|Lloyd Buchann|||1
261974|Wendell Marshall|https://i.discogs.com/qwIGIVfjJxjjPiy5kfgN-5mNYco1rHkzp_U2AtvTlgo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MTk3/NC0xNjA0OTM0NjIy/LTQyNTMuanBlZw.jpeg|https://i.discogs.com/6kK4q69HDHajs4K5KGH6NiJAb37_O_AwKJzM4diDsxI/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2MTk3/NC0xNjA0OTM0NjIy/LTQyNTMuanBlZw.jpeg|1
821722|Kalil Madi|https://i.discogs.com/H58IjMiRZQ79TxoYuy3DbSJhj7GSb2WSh0fvyJR0My4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTgyMTcy/Mi0xMzY4MzAxOTgw/LTI2NTcuanBlZw.jpeg|https://i.discogs.com/kqGThUPijhqCqigHrKiFO3eAxNpjzlUCHaraNrfj_EI/rs:fit/g:sm/q:90/h:160/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTgyMTcy/Mi0xMzY4MzAxOTgw/LTI2NTcuanBlZw.jpeg|1
636002|Walter Bolden|https://i.discogs.com/a6b5sbScNNJdE_V0DottGrJbS4Q3iW-1jnkS5HXE0C4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTYzNjAw/Mi0xMzE3NzY1MzM5/LmpwZWc.jpeg|https://i.discogs.com/h_2PduC3l3yh7uUf3Nr3jBab-TRxg1w_BisYT6XTzS4/rs:fit/g:sm/q:90/h:395/w:202/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTYzNjAw/Mi0xMzE3NzY1MzM5/LmpwZWc.jpeg|1
888684|Eddie Wright|||1
2364636|Doris Parker|||0
2858696|Hal Sussman|||0
480264|Sadik Hakim|https://i.discogs.com/IempMKGyk_MrFJhKPfuNxachv8aIS0j6XC18uUmsDSU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ4MDI2/NC0xMzQ2MTcxMzg4/LTM5MjMuanBlZw.jpeg|https://i.discogs.com/0qQhbxKWfmkU5TOBovmXf20F6vYpurt0AxGcorhhDK8/rs:fit/g:sm/q:90/h:425/w:334/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ4MDI2/NC0xMzQ2MTcxMzg4/LTM5MjMuanBlZw.jpeg|1
499210|Aubrey Mayhew|https://i.discogs.com/obVtXv5J8tfaVQPNz_xCRwt5J3KnvhoV4YyY6jmNTCo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ5OTIx/MC0xNDM5MzI3NDY0/LTI3MTIuanBlZw.jpeg|https://i.discogs.com/koFe7ptgpUw4B2irlOsH05jlspF7kfGfbu5TvbsB6S4/rs:fit/g:sm/q:90/h:284/w:195/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTQ5OTIx/MC0xNDM5MzI3NDY0/LTI3MTIuanBlZw.jpeg|0
255109|Johnny Coles|https://i.discogs.com/A-Dm_i6oBisRD92SZ1ayiMcnGjbd29AWLira0Nsz0MA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTEw/OS0xMzM1MTAzMzA2/LmpwZWc.jpeg|https://i.discogs.com/tX5UFrKyVgb5dxMY8ZXbXnxCtuX7YCQTItR5v9dSTAQ/rs:fit/g:sm/q:90/h:282/w:179/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTEw/OS0xMzM1MTAzMzA2/LmpwZWc.jpeg|1
252998|Ray Brown|https://i.discogs.com/9htUkPUeBDEWKIiBTz8G6d8oicdZauZ62S6ybJgvtXg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mjk5/OC0xNjEwNzA2NDY1/LTYyMDcuanBlZw.jpeg|https://i.discogs.com/zcNySTtQJ9TAci1Cit5aWrMo4w-zbq7asvCwP2coBfc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mjk5/OC0xNjEwNzA2NDY1/LTYyMDcuanBlZw.jpeg|1
361530|Tony Dumas|https://i.discogs.com/SWnLgtKynCqVFXn96mcpUjUX0JVhfj1sZy7Ua-ZCpaA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM2MTUz/MC0xNDEyOTU3MDYx/LTcwNDMuanBlZw.jpeg|https://i.discogs.com/c_47X670bEG6Myxb13Axtcgy5rqx236O6uFWwvy5kPE/rs:fit/g:sm/q:90/h:385/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM2MTUz/MC0xNDEyOTU3MDYx/LTcwNDMuanBlZw.jpeg|1
3012275|Kevin Johnson (19)|https://i.discogs.com/Rm9vVZSboHY-deVxVuiSULU8vLsiMUiMw-AHm3flSRs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMwMTIy/NzUtMTQ0MjgzNDIz/MC00NjgxLmpwZWc.jpeg|https://i.discogs.com/U9mIVN6XhR8oQ5LSue5TumktETdeXJB8nQpRaSexRzU/rs:fit/g:sm/q:90/h:417/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMwMTIy/NzUtMTQ0MjgzNDIz/MC00NjgxLmpwZWc.jpeg|1
377527|Dennis Sands|https://i.discogs.com/1S18ZTbYXeBobt4y5_aR_odSUm6xlXRPX08lsJWGXVY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3NzUy/Ny0xMjY1Mzg5OTg5/LmpwZWc.jpeg|https://i.discogs.com/noOKRw7Twt8hJQoCrkKNVdey76KoC4LXhCE4rtZzgnE/rs:fit/g:sm/q:90/h:389/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3NzUy/Ny0xMjY1Mzg5OTg5/LmpwZWc.jpeg|0
373784|Billy Childs|https://i.discogs.com/-sdZq-_-nTJlcTu5xrTJMFKUHRfGz7S-baUeVpnRLUM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mzc4/NC0xMTk1Nzg5MTIx/LmpwZWc.jpeg|https://i.discogs.com/fr9eMBx3uT8zKViUJHN3w_pMovAZlBOcGbxtos-5DDo/rs:fit/g:sm/q:90/h:271/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3Mzc4/NC0xMTk1Nzg5MTIx/LmpwZWc.jpeg|1
168453|Pete Jolly|https://i.discogs.com/gCNt4AbD6Bs9K3jFgxHc5QTv9SPtK204kMbQkfIHdbM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2ODQ1/My0xMTEzMDMyNjI0/LmpwZw.jpeg|https://i.discogs.com/PFh1b94zGFsMOhN9mIl8RWWIYxy2HE_Ya1_N1127cEo/rs:fit/g:sm/q:90/h:177/w:200/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE2ODQ1/My0xMTEzMDMyNjI0/LmpwZw.jpeg|1
1991136|Phil Stern|https://i.discogs.com/of1HJQXMlpwWz6bysIWQBg1-TCrko68-2DwpOhO_91k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE5OTEx/MzYtMTY1Mzg0MDU5/NS03NDYyLmpwZWc.jpeg|https://i.discogs.com/B8a5DkpyWyHtnY_T3zydqtmbkrt_BNoucjRJxpZKSe8/rs:fit/g:sm/q:90/h:545/w:573/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE5OTEx/MzYtMTY1Mzg0MDU5/NS03NDYyLmpwZWc.jpeg|0
252993|Ernie Watts|https://i.discogs.com/fjw464gB6gBHzGoU0Tl_a12tNxuLUW2lW2qZ8urzUHQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mjk5/My0xNTk4OTQ1OTE5/LTgwMzAuanBlZw.jpeg|https://i.discogs.com/K7nb4yDs2LDk9VygIahslAqIHpsdkC6Wz2hpzXHN82Q/rs:fit/g:sm/q:90/h:798/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1Mjk5/My0xNTk4OTQ1OTE5/LTgwMzAuanBlZw.jpeg|1
217242|Clark Terry|https://i.discogs.com/HIDXZcSHzjjr0lzaxaQPJCaFzQQDRNbPQxwOnBj5VPs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIxNzI0/Mi0xNjQwMjM1OTY1/LTQ1NDcuanBlZw.jpeg|https://i.discogs.com/Gfpmnnzf6VtWUg0tYj3uTeYnvMmTWkcDIzp5Mp_GEYU/rs:fit/g:sm/q:90/h:670/w:461/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTIxNzI0/Mi0xNjQwMjM1OTY1/LTQ1NDcuanBlZw.jpeg|1
255752|Victor Feldman|https://i.discogs.com/zJLOvZozZBbjUCOFFaJ_Jc-eA7yRt07zoq66BS4pjfo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTc1/Mi0xNjE5Mjg0MDIw/LTQzNzYuanBlZw.jpeg|https://i.discogs.com/SPwEjuF9yJ8glbR4-TkRuLzZ2cJ8cB4Havmds8JAc5o/rs:fit/g:sm/q:90/h:366/w:366/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NTc1/Mi0xNjE5Mjg0MDIw/LTQzNzYuanBlZw.jpeg|1
264868|Art Davis|https://i.discogs.com/ET2ELOU-UKnTiSe5BYTwhlrNtcUzrDY3hzAvSwVtllw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDg2/OC0xMTg1NTAzMTMw/LmpwZWc.jpeg|https://i.discogs.com/kgzUkKEruVPirZRmW7zyKKipT07IUteYxTCKan-FaRc/rs:fit/g:sm/q:90/h:517/w:341/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2NDg2/OC0xMTg1NTAzMTMw/LmpwZWc.jpeg|1
253367|George Coleman|https://i.discogs.com/W7pnX7aFcyOgYflTOZwVeGk0nMmfeVK0qo6wUHuqLH8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MzM2/Ny0xNDM4MDA0MTQw/LTI3OTcuanBlZw.jpeg|https://i.discogs.com/jk-8OfxAfA3hJ7gxAQHHYlHcohDjZUepyeojS4_J6jk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MzM2/Ny0xNDM4MDA0MTQw/LTI3OTcuanBlZw.jpeg|1
271897|Booker Little|https://i.discogs.com/5tZhHS4eNA5pCX8GOZ9qxOLbf5k4tQRlGMJtjI9xPx8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTg5/Ny0xMzM1Nzk2MDk5/LmpwZWc.jpeg|https://i.discogs.com/_OT_j7AfGg2y2r6DOHCkEni7KceDEqRMJrOQKpsuBtM/rs:fit/g:sm/q:90/h:489/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTg5/Ny0xMzM1Nzk2MDk5/LmpwZWc.jpeg|1
272679|Jimmie Smith|https://i.discogs.com/chBoLsw1DwNB731ylKhJQk6w6vy7oM9zI-qxklYHCLA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MjY3/OS0xNTgxMzcxNzky/LTY3OTQuanBlZw.jpeg|https://i.discogs.com/CuY42vLZdfEw8xELTI7nNyZNB4e6bwZ1VSQ3DVkf_bI/rs:fit/g:sm/q:90/h:710/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MjY3/OS0xNTgxMzcxNzky/LTY3OTQuanBlZw.jpeg|1
358781|Thornel Schwartz|https://i.discogs.com/vcBihMyeKlDA75ECniteAKWyAreaBxZfFv-CLHj7NfQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1ODc4/MS0xNjE3OTYyMDEx/LTI2ODYuanBlZw.jpeg|https://i.discogs.com/bGGZ1jGCB5VNVo9bU8LXFT4ywXKZIv3TUokPOhT6Ws0/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1ODc4/MS0xNjE3OTYyMDEx/LTI2ODYuanBlZw.jpeg|1
760257|LeRoi Jones|https://i.discogs.com/hyuCgRzsKPN7P_AuDapDBRNgg04SxyZcB4M764_9Oo0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc2MDI1/Ny0xMzM0MDY4NzYx/LmpwZWc.jpeg|https://i.discogs.com/JbeLtKQiLGcXt-5TL1wmPQm3xputNUYzASjUCWGoI-8/rs:fit/g:sm/q:90/h:239/w:211/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc2MDI1/Ny0xMzM0MDY4NzYx/LmpwZWc.jpeg|0
29984|Larry Young|https://i.discogs.com/lKeNGoumUZIV0s4fLFAGhXIfw-wluUhGoeeEGb43Tiw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5OTg0/LTE0NTEzOTMwNDYt/NzcxOS5naWY.jpeg|https://i.discogs.com/dARK5vwEfC-dlK1twF30C32GpVry1dcL4IHa1JKQYN0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI5OTg0/LTE0NTEzOTMwNDYt/NzcxOS5naWY.jpeg|1
254944|Esmond Edwards|https://i.discogs.com/sQD_gYnHkTyblJNZr3rRYsU02HYPOi69YaC0Jtw0G9c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk0/NC0xNTA1MDQwNjI5/LTc4NjYuanBlZw.jpeg|https://i.discogs.com/D6GODhZdePwyqN5P8bRqfpuN2N_AL7cPD4NLra3LpXc/rs:fit/g:sm/q:90/h:387/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1NDk0/NC0xNTA1MDQwNjI5/LTc4NjYuanBlZw.jpeg|0
1515566|Bill Leslie|https://i.discogs.com/KGmcdGHQadEJGqH2wSh9lt9jRwGi4eB7DD2EAW3PAr0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1MTU1/NjYtMTQzODYxMDY4/MS00NzcyLmpwZWc.jpeg|https://i.discogs.com/q9Q0dftgv9_8_VAm2fg5QXIIZXOdMfIBZDzT5f0gTl4/rs:fit/g:sm/q:90/h:251/w:152/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1MTU1/NjYtMTQzODYxMDY4/MS00NzcyLmpwZWc.jpeg|1
824909|Phineas Newborn Jr.|https://i.discogs.com/47kieiatIDEN6wKMgGH8Ls-7urvbL9f8EK9ASW4FDo0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTgyNDkw/OS0xMjgxNzMyMjU5/LmpwZWc.jpeg|https://i.discogs.com/795zq98QaHI42EDT2l_ZIutSAClo1fVRC4A9uWBT6g8/rs:fit/g:sm/q:90/h:233/w:175/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTgyNDkw/OS0xMjgxNzMyMjU5/LmpwZWc.jpeg|1
1116274|Bob Defrin|https://i.discogs.com/Ufhe8Qi4Op9JSU_dmU1c7Jc7qDaDTlkbG-ZA1Jx9RjE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTExMTYy/NzQtMTI3NzE5OTY1/MC5qcGVn.jpeg|https://i.discogs.com/_9_4hwMxTEN3y6v3SC8bSwK9epV7linm8Mi7Oh7x7yU/rs:fit/g:sm/q:90/h:300/w:296/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTExMTYy/NzQtMTI3NzE5OTY1/MC5qcGVn.jpeg|0
267719|John Clayton|https://i.discogs.com/2E1EXSecQKgt8LckOwwgRUVyv-ORIlFYXFVf1PvE-wo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2Nzcx/OS0xMTA3MTc5ODQ0/LmpwZw.jpeg|https://i.discogs.com/korvBShyuKrSapqEvU9kHQKu5k3YCct5WVS4gVaxJ2o/rs:fit/g:sm/q:90/h:144/w:100/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI2Nzcx/OS0xMTA3MTc5ODQ0/LmpwZw.jpeg|1
271155|Mickey Roker|https://i.discogs.com/Wf3xZWLGkImWNWqbSOLhvaQXm8411v4TvjjbMNkHwyM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTE1/NS0xNjU0Nzk5NDcy/LTI5OTcuanBlZw.jpeg|https://i.discogs.com/cJiJFBCPwDJbI0MgiuZboC4CmFDYZApkD9czbh-5e3s/rs:fit/g:sm/q:90/h:377/w:503/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI3MTE1/NS0xNjU0Nzk5NDcy/LTI5OTcuanBlZw.jpeg|1
376020|Bobby Warner|||0
251691|Nesuhi Ertegun|https://i.discogs.com/4kj0vrtbG05pUrGozG1GANYAiB4cCtDiWfJ7d3BfSxo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTY5/MS0xMjI3OTY0NjM0/LmpwZWc.jpeg|https://i.discogs.com/q5di868IqUtCGIsN5_QL4vDAu_fruG3siIsGh6kuLHo/rs:fit/g:sm/q:90/h:337/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTI1MTY5/MS0xMjI3OTY0NjM0/LmpwZWc.jpeg|0
156019|Jon Faddis|https://i.discogs.com/Cw5Mfu8PZxJGBSowwitaUhV8tHdZ61vxAKu47DaOjeA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1NjAx/OS0xMTA3NDM4OTc3/LmpwZw.jpeg|https://i.discogs.com/pUJ5qxjv_95-CARiB6Eo-o3aYS-Ku63fNktohQ74kQ0/rs:fit/g:sm/q:90/h:100/w:147/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTE1NjAx/OS0xMTA3NDM4OTc3/LmpwZw.jpeg|1
357714|John Heard|https://i.discogs.com/lYH9jQnf0_CHF9OVSG38vG66aCTLec5cTL8Hb8sTaYo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1Nzcx/NC0xMTM1MDgwMjMz/LmpwZWc.jpeg|https://i.discogs.com/7a2_qsycaNjbGTMGhLdGULINQG-JwvEYZsAnfDpScbQ/rs:fit/g:sm/q:90/h:518/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM1Nzcx/NC0xMTM1MDgwMjMz/LmpwZWc.jpeg|1
339187|Val Valentin|https://i.discogs.com/XUrTPsKg8SWW64-66dP4avVKTv9IH1NI0-v1XUhdRQs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTE4/Ny0xNDE5MTE5Mzgx/LTYzOTYuanBlZw.jpeg|https://i.discogs.com/rHWE7F1zJt5-Z7BFM5Z1r3rXA07xzGtSa0o8rsE_yvQ/rs:fit/g:sm/q:90/h:198/w:250/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTMzOTE4/Ny0xNDE5MTE5Mzgx/LTYzOTYuanBlZw.jpeg|0
